normalized_used_price,normalized_new_price,actual_used_price,actual_new_price
3.335413641,3.688379329,28.089999996737287,39.979999997111285
5.236615523899999,6.609308811,188.0326323129371,741.9699999382916
5.236615523899999,6.474106722,188.0326323129371,648.139999740949
5.236615523899999,6.686160528,188.0326323129371,801.2400002742023
5.236615523899999,6.686647155,188.0326323129371,801.6300001763607
5.170881643,6.153455837,176.0699999580333,470.33999979837193
5.009634794,5.910254492,149.8500000355636,368.80000011711655
5.033895988,5.672842052,153.53000005054093,290.8600000728418
5.116615618,6.253482598,166.77000006112323,519.820000101756
4.578312732,4.782479201,97.35000001769735,119.4000000049549
5.236615523899999,5.98838481,188.0326323129371,398.7700001670612
4.868380247,6.088023946,130.11000006305335,440.5499998622229
4.57037168,5.01588814,96.57999995698367,150.78999994304604
4.936199063,5.632572862,139.24000000790355,279.3799999163523
4.94178527,5.800667172,140.02000006314174,330.5200000552022
4.656718448,5.556287375,105.29000001382799,258.85999999630036
5.236615523899999,6.780830585,188.0326323129371,880.7999996402198
4.322011202,4.605670061,75.33999998011812,100.04999999702423
4.457713717,5.437252881,86.29000004140053,229.81000009909073
4.02463715,5.009968405,55.9600000113442,149.89999998372812
5.236615523899999,6.803360963,188.0326323129371,900.8699999372674
4.702659807,5.302060353,110.23999997074797,200.7500000347556
4.941570991,5.0141624,139.98999993186212,150.53000001920574
4.498364182,4.606569207,89.8700000296318,100.14000000983386
3.335413641,3.690877457,28.089999996737287,40.0800000089535
4.288677032,4.611351045,72.87000002315874,100.6199999936436
4.32611744,5.348202169,75.64999998227029,210.22999989971314
4.915665057,6.508292123,136.410000067519,670.6799999533162
4.180522258,5.34563025,65.39999996970978,209.6900000841582
5.020849617,5.985371019,151.5400000752809,397.56999991276433
5.036303041,5.802239214,153.90000002388012,331.04000000091605
4.378896742,4.80557721,79.75000002671995,122.18999995986903
4.084294226,4.791151704,59.3999999781052,120.44000004654605
4.919469846,5.393172898,136.9299999528766,219.90000009659875
3.629394807,4.246493239,37.689999989482835,69.85999997354503
3.974809994,4.699388861,53.24000002518727,109.87999997504922
4.29374172,4.382276603,73.24000001418585,80.01999996566431
5.175471537,5.700042155,176.88000007973912,298.87999998790207
5.052864298,5.766694674,156.46999995087378,319.47999998428537
4.801065863,5.068904202,121.64000002321328,158.99999996498315
5.236615523899999,6.446116566,188.0326323129371,630.2499999571244
4.847331743,5.702781974,127.39999998241075,299.69999990331144
4.823260994,5.249652195,124.37000004158315,190.50000008253312
4.95434709,5.857447322,141.7900000355231,349.829999929911
5.236615523899999,6.447290015,188.0326323129371,630.9900002807302
5.192623462,5.599199434,179.9400000019843,270.20999987468707
5.236615523899999,6.04545545,188.0326323129371,422.1900001365423
4.770599875,5.79331844,117.98999998680546,328.100000010809
5.064302435,5.435249221,158.26999994536652,229.3499999900965
5.104732617,5.801816215,164.79999992165878,330.9000000239681
4.417755682,4.886809035,82.90999998937697,132.53000001423536
4.601664047,5.55971963,99.6500000340002,259.75000000536727
4.59360355,4.941928096,98.85000003789654,140.03999998789143
4.907346705,5.245812813,135.28000005542089,189.77000008238147
4.94071342,6.594864794,139.87000002920308,731.3299998014168
5.236615523899999,6.461014949,188.0326323129371,639.7100002165022
4.911109575,6.215967174,135.79000003928363,500.67999976977603
5.144350003,6.015376367,171.45999995703036,409.6799999367885
3.966132331,4.485598051,52.779999996032096,88.73000001355385
5.206859756,5.635896134,182.5199999891945,280.310000113321
4.735671994,5.523458921,113.93999999404664,250.50000011900755
4.956108708,5.304746654,142.03999998936308,201.28999993700816
4.755829062,5.736217396,116.25999996823725,309.8900000621754
4.614625345,5.071291288,100.95000002434448,159.38000000484487
4.761831996,5.440511132,116.95999999982823,230.5599999420806
5.116315759,5.561604282,166.72000007252282,260.2399999570355
4.382151627,4.607966273,80.01000001103876,100.27999997090949
3.379292546,4.6998438,29.349999991955,109.93000004498639
4.421487704,5.199380619,83.2200000370499,181.16000005651958
4.523526197,5.013098924,92.1600000048309,150.3700000700381
4.131800899,4.405498991,62.28999998342748,81.90000001154596
4.857950206,5.52589109,128.75999994455498,251.10999996445244
4.33781348,5.196616812,76.54000000018708,180.66000005027817
4.852498904,5.664244378,128.05999998839056,288.37000005516245
4.977492076,5.301312876,145.11000007211942,200.60000009471625
5.120923648,5.523139508,167.49000000161143,250.4199999396984
5.026246142,5.563792173,152.36000005935892,260.8100000324228
4.966753066,5.198718001,143.5599999598884,181.0399999411109
4.344065128,4.49535532,77.01999997021156,89.6000000017127
3.421000009,4.39222446,30.60000000127495,80.82000002826055
4.967310169,5.295513439,143.63999994859384,199.43999995706
5.236615523899999,7.823341763,188.0326323129371,2498.2400001700653
5.236615523899999,6.211302641,188.0326323129371,498.3499997939494
5.192289962,6.107267847,179.88000001753716,449.11000017895896
4.792396362,5.129188404,120.5899999860717,168.88000007767374
4.886280713,5.56819182,132.4599999924718,261.95999990835253
4.687395126,4.939282497,108.56999997353492,139.6699999556296
5.236615523899999,6.394693824,188.0326323129371,598.6599998356259
4.652053772,5.740146547,104.80000001184854,311.10999987800545
4.272211769,4.493232533,71.68000002389275,89.41000002260043
4.408059812,4.485936098,82.11000002293356,88.75999999428444
4.498697941,5.080658745,89.89999995706602,160.87999992528788
4.57316339,4.872292344,96.85000001423651,130.61999993801936
5.236615523899999,6.708779812,188.0326323129371,819.5699996117315
5.236615523899999,6.312478634,188.0326323129371,551.4099999559176
4.297421451,4.383650316,73.5099999716254,80.13000001682894
3.803992261,4.120986493,44.879999990375886,61.61999998961569
3.931433399,4.102643365,50.98000000265252,60.499999997773834
5.236615523899999,6.217723241,188.0326323129371,501.5599998383285
5.029718709,6.15296671,152.89000006535704,470.11000005941736
4.450152464,5.002468705,85.64000002385231,148.7800000352318
4.339249605,4.412192049,76.64999997563886,82.44999999953761
4.466367783,4.695467824,87.03999999063166,109.45000000340693
5.051905188,5.520660598,156.31999995396805,249.800000077069
5.018008048,5.884157694,151.10999993567725,359.2999999570732
4.903346996,5.634075062,134.74000006298905,279.7999999352596
4.477791257,4.943355241,88.04000003008669,140.2400000542758
4.466597536,5.076423035,87.05999998919138,160.2000000585918
3.961574784,4.507116246,52.53999998647654,90.66000004417832
4.776093698,5.202852175,118.64000002020721,181.79000004908875
4.803775113,5.297717186,121.97000001766777,199.87999990485625
4.831747834,5.067456614,125.42999999541132,158.7699999858028
4.476199805,4.689695141,87.90000002714957,108.81999999371241
4.609859175,4.781892764,100.46999995235487,119.32999995446795
5.17252736,6.211262508,176.35999991363002,498.3299999147381
4.797194518,5.391352233,121.1699999705035,219.5000001064079
4.220095768,4.49635928,68.04000003213795,89.68999998834822
4.415944853,4.86753445,82.76000001015116,129.99999994077427
5.180209278,5.515845179,177.71999998796707,248.59999998095464
4.679349584,5.188167623,107.69999998251564,179.13999999157159
4.055776969,4.793059547,57.72999999579482,120.66999998968163
4.53999146,5.523937848,93.69000000345748,250.62000006587826
4.294560609,5.296114943,73.30000000787201,199.56000000142953
4.899852698,5.488152294,134.26999998863852,241.81000004388713
4.829033478,5.185652461,125.0899999716484,178.69000001955408
4.860277413,5.392080896,129.0600000635371,219.6599999208786
4.388008706,5.009100784,80.47999997171698,149.76999999935538
4.633951987,6.033589692,102.91999995743808,417.20999993381815
5.041552397,5.641694282,154.71000004162053,281.9399999033567
4.865455368,5.522939824,129.73000005410768,250.37000006468412
4.971686544,5.388889065,144.27000000610533,218.9600000585885
5.058980915,5.568535325,157.42999999582221,262.0499999349657
4.980931815,5.48309424,145.61000004036117,240.59000001995548
4.218183299,4.609460967,67.90999999146369,100.42999995930101
4.916690848,5.766412927,136.55000001096306,319.3900001319194
5.097485547,5.521900821,163.61000000082043,250.1099999773321
5.236615523899999,7.243134061,188.0326323129371,1398.4700002004167
4.365643155,5.080161357,78.69999996668176,160.8000000410255
5.236615523899999,6.309245325,188.0326323129371,549.6300002356469
4.651003602,4.942570563,104.68999996532004,140.12999997447866
5.071354029,5.674010316,159.38999997912606,291.1999999060791
4.99531859,5.635789104,147.72000000231,280.280000139486
4.978869391,6.109825194,145.30999995166923,450.2600001383073
5.037147389,5.299716387,154.03000005601055,200.27999990752193
4.949043538,5.294660689,141.0399999873607,199.26999999113386
4.403054002,5.016219672,81.70000001095131,150.83999994114882
5.236615523899999,7.439289002,188.0326323129371,1701.539999432608
5.236615523899999,6.478140911,188.0326323129371,650.7600002336424
5.236615523899999,6.311517,188.0326323129371,550.8800002257433
5.214772701,5.666841827,183.97000002985985,289.1200000451263
4.894401058,5.242434609,133.53999994261477,189.12999994319236
5.025589586,5.698970918,152.26000001856553,298.56000010181515
4.943212618,5.86144128,140.22000003101357,351.23000016681283
5.017147378,5.55971963,150.9800000435609,259.75000000536727
5.236615523899999,5.969730055,188.0326323129371,391.4000000148828
5.236615523899999,5.883935014,188.0326323129371,359.2199999406154
5.180209278,5.55898789,177.71999998796707,259.5600000641197
4.837313121,5.635146682,126.12999998750031,280.09999992547586
4.861671141,5.638069931,129.24000000564817,280.91999991830306
3.959097413,4.701025672,52.41000000974433,110.06000004054471
4.335197047,5.012034315,76.33999997579386,150.20999999850346
4.405132623,4.605370166,81.86999996820524,100.02000000092444
4.4959132,4.702115392,89.64999999541517,110.17999999508918
4.370712875,4.487287145,79.10000001790758,88.87999997054742
4.417996878,4.605969866,82.92999996159412,100.07999998412171
4.423288532,4.866071843,83.36999996477434,129.81000001234457
3.918203865,4.381276353,50.31000002499265,79.93999997736276
3.509154523,4.102478062,33.41999999441058,60.48999999281242
4.683426684,5.189171919,108.14000000498967,179.3199999484923
5.053758638,5.768070965,156.60999992508673,319.9200001476229
4.145196092,4.602165677,63.12999997604,99.7000000032111
4.515245478,5.077795376,91.39999995794645,160.42000000982117
4.390366759,4.947198388,80.67000000412361,140.77999997466168
3.806440243,4.595523809,44.99000000660989,99.04000000631027
4.447228998,5.523818137,85.39000000687263,250.58999989076167
5.236615523899999,5.996626203,188.0326323129371,402.0700000749865
4.541058241,5.06594385,93.79000004493975,158.53000002296523
4.866995844,5.188335076,129.93000001368875,179.17000003371868
4.739963282,5.595157377,114.42999996228116,269.12000005797285
4.720550337,5.296916386,112.22999999683907,199.72000007341543
3.758405517,5.021377391,42.880000010182,151.62000005637867
5.236615523899999,6.768504706,188.0326323129371,870.0100001431648
4.633951987,6.550094135,102.91999995743808,699.3100002644253
4.232801305,5.483218926,68.90999997456416,240.62000009495387
4.319752215,4.862908382,75.16999998576452,129.399999991356
5.021970804,5.832234322,151.71000003641026,341.12000015779347
5.236615523899999,7.003347237,188.0326323129371,1100.3099997084225
4.955756633,5.772655339,141.99000005874606,321.39000001845534
4.367800927,4.93691699,78.86999996767125,139.34000005546113
4.043752776,4.635020208,57.03999999395144,103.03000000443272
4.396299294,5.080285727,81.15000000319732,160.81999998070108
4.707997496,5.301562097,110.83000002354453,200.6500000576014
4.541484634,5.24676088,93.82999997166722,189.9500000695911
4.48661185,4.86190324,88.82000001208341,129.26999996175468
4.105943698,4.692539832,60.699999996027024,109.12999998635887
4.170688129,5.297617121,64.76000001234104,199.85999991333208
4.989411658,5.701112246,146.8500000521862,299.19999996998365
4.539564429,5.194511198,93.6500000102924,180.28000003200913
3.335413641,3.931041011,28.089999996737287,50.95999998655125
5.15358057,6.271536486,173.0499999859218,529.290000101579
4.74927053,5.526209625,115.50000000440657,251.19000002902493
4.31935304,5.191622628,75.13999998904289,179.76000002209727
4.874891933,5.832351575,130.95999999176527,341.15999984616786
4.80557721,5.395625549,122.18999995986903,220.43999999668577
5.218841165,6.042917829,184.7199999914585,421.1200001276426
3.335413641,3.891820298,28.089999996737287,48.99999999457929
3.335413641,3.686125666,28.089999996737287,39.8900000032983
3.404857342,4.268997904,30.10999998513643,71.44999997314362
3.335413641,4.083957469,28.089999996737287,59.37999998007123
3.335413641,3.87036733,28.089999996737287,47.95999999235933
5.034156489,5.697294809,153.5699999788685,298.06000014287594
5.236615523899999,7.087982979,188.0326323129371,1197.490000575378
4.160756328,4.996468754,64.12000001658448,147.8899999735754
3.690627925,4.087487775,40.070000014102504,59.59000001436787
3.988243031,4.617888958,53.95999998167761,101.27999995990669
3.335413641,3.386422096,28.089999996737287,29.55999999763517
3.335413641,3.011605623,28.089999996737287,20.320000005887085
4.602667056,6.214388074,99.75000002294517,499.88999989070334
3.335413641,3.689129423,28.089999996737287,40.010000005235554
3.335413641,3.684620397,28.089999996737287,39.8299999922908
5.236615523899999,6.605054319,188.0326323129371,738.8200000853337
5.235164552,6.478525003,187.7600000858498,651.0099999520246
5.079850363,6.685761067,160.74999998107515,800.9200000605101
5.236615523899999,6.684361696,188.0326323129371,799.7999996699081
5.236615523899999,6.154454616,188.0326323129371,470.8100001872185
5.047866851,5.911609322,155.69000004646054,369.30000005224963
5.126045146,5.668017118,168.35000006614752,289.4599999393701
5.094302196,6.254136457,163.0900000540111,520.1600002311618
4.515026636,4.785907155,91.37999998765224,119.81000004171696
5.236615523899999,5.990338914,188.0326323129371,399.5500000717303
4.900225013,6.085250839,134.3200000309896,439.3299999507314
4.514369822,5.006894974,91.32000003090316,149.4399999281892
5.037212309,5.638141123,154.0400000082091,280.93999988684743
5.093320661,5.793196518,162.93000004645725,328.0599998411076
5.032266314,5.56202688,153.2799999658875,260.35000010182085
5.236615523899999,6.779649143,188.0326323129371,879.7599999976434
4.022848561,4.61244367,55.86000002697867,100.7300000045742
4.273745191,5.440337627,71.79000002954935,230.5200000994773
4.09700768,4.991928067,60.160000021562276,147.22000005438898
4.701661486,6.803039,110.12999998052321,900.5799998166369
4.798514106,5.299916088,121.32999999226135,200.32000001768145
4.932169121,5.010768619,138.68000002540307,150.02000006878566
4.383151002,4.600459106,80.08999997312252,99.529999974324
3.335413641,3.709906821,28.089999996737287,40.84999998749942
4.335720882,4.601061758,76.3800000154769,99.59000000562206
4.151669629,4.716979861,63.540000010079325,111.829999995516
4.08142817,4.792147554,59.229999982889986,120.55999996163294
5.236615523899999,6.218878965,188.0326323129371,502.1399998629973
5.126282718,6.06194631,168.3900000636147,429.21000015178896
5.236615523899999,5.935528915,188.0326323129371,378.24000008409075
5.236615523899999,6.7807284,188.0326323129371,880.709999690657
5.083699865,6.685673664,161.37000000754227,800.8500003088841
4.59036107,6.927597121,98.52999996705324,1020.0399998004021
4.955756633,5.936110387,141.99000005874606,378.4600000091193
4.989071116,6.396179374,146.799999973515,599.5500001046561
4.997685135,7.003628936,148.0700000117527,1100.61999959631
5.236615523899999,6.396729635,188.0326323129371,599.8799998719379
3.984343667,4.866148876,53.74999999958225,129.82000005123697
4.454579827,5.557098295,86.01999996941211,259.06999988254347
4.7051965,5.401640809,110.5199999938975,221.7700000488032
4.314015424,5.435990172,74.73999999571457,229.520000075028
4.358246106,4.871219958,78.1199999993377,130.4799999591913
4.053522568,4.488411625,57.6000000171737,88.97999996637486
3.990279503,5.140434732,54.0699999787011,170.7900000630044
3.335413641,3.873905683,28.089999996737287,48.12999998483817
4.538068382,4.604770106,93.50999995816775,99.96000000332351
4.175002465,4.626050664,65.03999998441935,102.11000004416803
4.995657011,5.882458506,147.7700000124802,358.69000010772623
4.42424765,4.605969866,83.4499999910004,100.07999998412171
4.210645018,4.386640972,67.4000000055092,80.36999998194675
4.414977735,5.63917284,82.68000001541424,281.2300000340276
5.236615523899999,6.907335191,188.0326323129371,999.5800002424644
5.236615523899999,6.684724221,188.0326323129371,800.0899997277477
5.204446151,5.8518001,182.0800000112951,347.86000000695475
5.236615523899999,6.779603675,188.0326323129371,879.7199999793303
4.562680134,5.891809944,95.83999996481336,362.06000001890044
4.539564429,5.307078872,93.6500000102924,201.75999995629687
4.327966358,5.521220889,75.79000001334379,249.93999998559414
4.304335327,4.351438553,74.02000000310814,77.59000000730451
4.170842533,4.222737777,64.76999998738114,68.2200000006481
3.764218811,3.896300045,43.13000001467491,49.22000000182557
4.05386973,5.303901745,57.62000001979923,201.1200000317896
4.796864349,5.704815274,121.12999999652223,300.30999985940974
4.476882166,6.08201341,87.96000002757016,437.9100000829418
5.174226981,5.885464938,176.65999994400127,359.76999986156346
4.588329169,5.085186025,98.33000002044623,161.6099999417311
4.836599317,5.257755755,126.04000001398114,192.05000003996292
4.691072615,5.438296677,108.97000000122108,230.05000009168015
3.335413641,3.918998619,28.089999996737287,50.34999999171383
4.182202803,4.867688285,65.51000001678464,130.0200000290825
3.848230872,4.600860914,46.90999998403339,99.56999996017271
4.46326094,5.253372301,86.77000001688555,191.21000009467411
3.713572067,4.39592954,41.00000001212337,81.12000001274615
3.989354348,5.080410082,54.019999980311354,160.8399999953239
4.307303088,4.604169686,74.23999996451738,99.90000003451463
4.432244351,4.949823155,84.12000001392191,141.15000004241577
4.357990057,4.941285216,78.10000001205552,139.9500000053933
4.124226937,4.609859175,61.82000001830058,100.46999995235487
4.129550818,4.709800435,62.15000000268986,111.02999999265266
4.297149343,5.016020766,73.49000003374809,150.8099999438091
3.78487122,4.404154987,44.03000001022981,81.79000002070246
4.363862664,4.944851554,78.55999999636971,140.45000006316707
5.066006927,5.793988743,158.5399999351556,328.3200001502556
4.632298853,5.128951521,102.74999996133066,168.84000001446998
4.710160633,5.52684639,111.0699999801153,251.34999996516692
3.781686504,4.784737955,43.890000013160744,119.67000004961217
4.337682821,5.439773525,76.53000001363534,230.3899999764931
4.368307963,5.434376811,78.91000003685545,229.15000001028125
4.430935839,5.303304908,84.00999996834875,200.99999998812584
4.070564034,4.69701984,58.59000002597312,109.62000004187811
4.998832582,5.862095907,148.2400000033941,351.4600000819954
4.590969837,5.391215549,98.59000004072263,219.47000001870603
3.781686504,4.710610698,43.890000013160744,111.11999995043067
3.616577542,4.507226542,37.20999998665906,90.67000003101231
4.556295018,5.294710871,95.22999998038695,199.2800000091819
4.354141431,5.017941869,77.79999998565792,151.09999995788942
4.624188192,5.517854422,101.92000001795289,249.09999993320767
4.226687749,5.188390887,68.48999998562984,179.17999996964107
4.488524004,5.301910902,88.9900000116781,200.71999998832482
3.721104601,4.862676516,41.30999998311771,129.37000000908037
3.89914038,4.493232533,49.36000001988555,89.41000002260043
3.755369195,4.377767578,42.74999998363662,79.66000001963636
3.642049867,4.859812404,38.17000000927003,128.99999995334434
4.028916757,5.303503893,56.200000005639936,201.03999995268796
4.348728349,5.014693714,77.37999997892425,150.6099999662999
4.342375829,5.560412364,76.88999999660996,259.93000000073124
4.154969184,5.192345553,63.749999997543334,179.89000000457014
4.405010471,5.300564839,81.85999999473991,200.4499999822569
4.49903159,5.307128435,89.93000000661672,201.77000003498964
3.840312158,4.509429914,46.540000005857266,90.87000002660169
4.66334475,5.29576411,105.98999999584909,199.49000004781394
4.094344562,4.707546253,59.99999998667395,110.7800000437628
4.063369758,5.009834974,58.1700000044983,149.8800000111681
4.065945088,4.497584975,58.32000001747253,89.79999997232774
4.294424174,5.307623926,73.29000000456169,201.8700000265789
3.63758616,4.600961341,38.00000001039734,99.57999997868619
4.405254761,4.863835309,81.8800000169419,129.51999995215792
4.040943785,4.585477553,56.87999997184521,98.05000003506703
4.433788569,4.856706812,84.2499999804143,128.6000000252674
3.470723444,5.138441999,32.15999999000577,170.45000007092224
4.631617356,5.826914144,102.67999999969811,339.3100000681517
3.335413641,4.610356713,28.089999996737287,100.52000003262964
4.060270582,5.764846216,57.990000006474645,318.8900000854832
4.611549793,5.242963206,100.6400000048176,189.22999992128803
4.513712575,4.793059547,91.25999995443782,120.66999998968163
4.254193263,5.201035244,70.39999998845465,181.4600000469105
3.485844856,4.611052849,32.65000000906233,100.58999998528903
4.343805422,5.199601394,77.00000001126634,181.20000007087114
3.757238792,5.145748768,42.83000001596361,171.70000001658107
4.126004715,4.709890497,61.930000003098364,111.04000002681678
4.291965156,4.595927605,73.10999997768502,99.08000003753558
3.832763324,4.786574656,46.189999979560284,119.89000003362167
3.997650091,4.257454983,54.4699999784526,70.62999997027669
4.065945088,5.190676475,58.32000001747253,179.58999999449648
4.721885986,5.440033919,112.38000003550624,230.44999996162613
3.952588967,5.065249734,52.06999999089776,158.4199999942757
4.537961436,5.130904126,93.49999997245102,169.16999991758027
4.105119635,4.61045619,60.64999997634293,100.52999995804593
4.428074948,4.850153504,83.76999998611778,127.76000001191268
4.338727617,4.594008121,76.61000003610403,98.88999997212295
4.013857311,4.248209487,55.35999998287082,69.98000000423082
4.560800238,4.929280615,95.65999997587922,138.27999999261252
4.284689402,4.787991618,72.58000001561018,120.06000002116699
4.6404408,5.557599964,103.58999999274764,259.1999998760713
4.651767471,5.24549659,104.76999996177223,189.70999993085945
3.934371409,4.6025668,51.12999999530076,99.73999998823302
4.410614092,5.299266916,82.32000003903666,200.19000008335408
4.371218436,5.006894974,79.14000000338103,149.4399999281892
4.543720224,5.193456726,94.04000003085748,180.09000001227108
4.07973841,5.295312858,59.130000009890175,199.40000009416903
3.998567607,4.389002248,54.52000000935935,80.55999996694565
4.632396172,5.306731865,102.75999997516467,201.68999996993705
3.335413641,4.097672352,28.089999996737287,60.199999981050524
4.332442405,4.942855972,76.12999997578144,140.17000004556002
4.390118805,5.002871903,80.6500000345813,148.8399999287917
4.026422546,4.706733501,56.06000001476384,110.68999995599717
3.999484281,4.372481222,54.569999989187465,79.24000001344307
4.555664766,5.389938934,95.1699999919817,219.19000008871484
